"DIM1","Näitaja","TIME","Vaatlusperiood","Value","Flag Codes","Flags"
"70","9.5.1. Rongisõitjate osatähtsus maismaa sõitjateveos, %","2013","2013",1.6,,
"70","9.5.1. Rongisõitjate osatähtsus maismaa sõitjateveos, %","2014","2014",1.9,,
"70","9.5.1. Rongisõitjate osatähtsus maismaa sõitjateveos, %","2015","2015",1.8,,
"70","9.5.1. Rongisõitjate osatähtsus maismaa sõitjateveos, %","2016","2016",2,,
"93","11.4. Rohealade kättesaadavus, % elanikest","2017","2017",90,,
"141","16.2. Määratlemata kodakondsusega isikute osatähtsus, %","2000","2000",12.4,,
"141","16.2. Määratlemata kodakondsusega isikute osatähtsus, %","2011","2011",6.6,,
"141","16.2. Määratlemata kodakondsusega isikute osatähtsus, %","2016","2016",6.2,,
"141","16.2. Määratlemata kodakondsusega isikute osatähtsus, %","2017","2017",5.9,,
"124","15.1.5. Kaitstavate alade osatähtsus Järva maakonnas, %","2017","2017",13.8,,
"130","15.1.11. Kaitstavate alade osatähtsus Saare maakonnas, %","2017","2017",18.5,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2003","2003",2397,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2004","2004",2664,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2005","2005",3427,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2006","2006",3950,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2007","2007",4621,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2008","2008",5485,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2009","2009",5250,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2010","2010",5143,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2011","2011",5649,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2012","2012",6175,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2013","2013",6598,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2014","2014",6971,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2015","2015",7409,,
"78","10.1.1.1. Üheliikmelise leibkonna sissetulek leibkonnaliikme kohta, eurot","2016","2016",7990,,
"30","3.9.2. Psühhoaktiivsetest ainetest tingitud psüühika- ja käitumishäired 100 000 elaniku kohta","2014","2014",235,,
"30","3.9.2. Psühhoaktiivsetest ainetest tingitud psüühika- ja käitumishäired 100 000 elaniku kohta","2015","2015",238,,
"30","3.9.2. Psühhoaktiivsetest ainetest tingitud psüühika- ja käitumishäired 100 000 elaniku kohta","2016","2016",232,,
"38","4.4.2. Matemaatikas tippsooritustasemel õpilaste osatähtsus, %","2006","2006",12.5,,
"38","4.4.2. Matemaatikas tippsooritustasemel õpilaste osatähtsus, %","2009","2009",12.1,,
"38","4.4.2. Matemaatikas tippsooritustasemel õpilaste osatähtsus, %","2012","2012",14.6,,
"38","4.4.2. Matemaatikas tippsooritustasemel õpilaste osatähtsus, %","2015","2015",14.2,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2000","2000",6.3,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2001","2001",6.1,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2002","2002",6.1,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2004","2004",7.2,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2005","2005",5.9,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2006","2006",5.5,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2007","2007",5.5,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2008","2008",5,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2009","2009",5,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2010","2010",5,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2011","2011",5.3,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2012","2012",5.4,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2013","2013",5.5,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2014","2014",6.5,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2015","2015",6.2,,
"87","10.2. Sissetulekute ebavõrdsus, kvintiilide suhtekordaja","2016","2016",5.6,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2000","2000",14.7,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2001","2001",15.5,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2002","2002",10.7,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2003","2003",10.5,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2004","2004",12.5,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2005","2005",10.6,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2006","2006",8.8,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2007","2007",8.9,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2008","2008",8.7,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2009","2009",14.5,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2010","2010",14,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2011","2011",11.6,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2012","2012",12.2,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2013","2013",11.3,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2014","2014",11.7,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2015","2015",10.8,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2016","2016",9.1,,
"64","8.6. 15–24-aastased noored, kes ei õpi ega tööta, %","2017","2017",9.4,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2000","2000",1352000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2001","2001",1210000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2002","2002",950000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2003","2003",810000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2004","2004",1045000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2005","2005",1310000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2006","2006",1086000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2007","2007",959000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2008","2008",1029000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2009","2009",953000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2010","2010",1077000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2011","2011",827000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2012","2012",751000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2013","2013",804000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2014","2014",769000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2015","2015",848000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2016","2016",1282000,,
"113","14.2.5. Läänemere kilu kudekarja biomass, tonni","2017","2017",1303000,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2000","2000",9.2,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2001","2001",8.4,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2002","2002",8.4,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2003","2003",7.7,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2004","2004",8.2,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2005","2005",8.5,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2006","2006",7.3,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2007","2007",7.8,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2008","2008",8,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2009","2009",7.8,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2010","2010",7.9,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2011","2011",6.6,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2012","2012",5.9,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2013","2013",6.5,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2014","2014",7.3,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2015","2015",7.6,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2016","2016",8.8,,
"44","5.2. Naiste osatähtsus juhtivatel kohtadel, %","2017","2017",9.6,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2000","2000",18,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2001","2001",24,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2002","2002",47,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2003","2003",74,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2004","2004",86,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2005","2005",148,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2006","2006",173,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2007","2007",169,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2008","2008",233,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2009","2009",263,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2010","2010",306,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2011","2011",358,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2012","2012",394,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2013","2013",440,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2014","2014",492,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2015","2015",523,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2016","2016",552,,
"101","12.4.2. ISO keskkonnajuhtimissüsteemi rakendajad","2017","2017",582,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2005","2005",6249,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2006","2006",6754,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2007","2007",10407,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2008","2008",8643,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2009","2009",7364,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2010","2010",12366,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2011","2011",16206.40131,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2012","2012",19439.74082,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2013","2013",18717.55725,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2014","2014",17968.59354,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2015","2015",14741.12426,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2016","2016",9465.02463,,
"7","2.1. Põllumajanduse tootlikkus, eurot","2017","2017",15228.78175,,
"50","6.2. Ühisveevärgist nõuetekohast joogivett saavate tarbijate osatähtsus, %","2007","2007",70.6,,
"50","6.2. Ühisveevärgist nõuetekohast joogivett saavate tarbijate osatähtsus, %","2008","2008",69.3,,
"50","6.2. Ühisveevärgist nõuetekohast joogivett saavate tarbijate osatähtsus, %","2009","2009",63.1,,
"50","6.2. Ühisveevärgist nõuetekohast joogivett saavate tarbijate osatähtsus, %","2010","2010",75.9,,
"50","6.2. Ühisveevärgist nõuetekohast joogivett saavate tarbijate osatähtsus, %","2011","2011",72.2,,
"50","6.2. Ühisveevärgist nõuetekohast joogivett saavate tarbijate osatähtsus, %","2012","2012",77.4,,
"50","6.2. Ühisveevärgist nõuetekohast joogivett saavate tarbijate osatähtsus, %","2013","2013",91.4,,
"50","6.2. Ühisveevärgist nõuetekohast joogivett saavate tarbijate osatähtsus, %","2014","2014",97.4,,
"50","6.2. Ühisveevärgist nõuetekohast joogivett saavate tarbijate osatähtsus, %","2015","2015",98,,
"50","6.2. Ühisveevärgist nõuetekohast joogivett saavate tarbijate osatähtsus, %","2016","2016",98.1,,
"121","15.1.2. Kaitstavate alade osatähtsus Hiiu maakonnas, %","2017","2017",23.4,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2004","2004",9.4,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2005","2005",8.1,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2006","2006",10.7,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2007","2007",10.7,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2008","2008",10.4,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2009","2009",11.6,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2010","2010",18.4,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2011","2011",14.2,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2012","2012",16.6,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2013","2013",17.9,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2014","2014",23.7,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2015","2015",17.4,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2016","2016",15.4,,
"27","3.7.6. Nakatumine kroonilise C-hepatiidiga 100 000 elaniku kohta","2017","2017",9.1,,
"144","16.5. Vägivallakuriteo ohvriks langenute osatähtsus Eestis, %","2010","2010",3.3,,
"144","16.5. Vägivallakuriteo ohvriks langenute osatähtsus Eestis, %","2011","2011",2.4,,
"144","16.5. Vägivallakuriteo ohvriks langenute osatähtsus Eestis, %","2012","2012",4.3,,
"144","16.5. Vägivallakuriteo ohvriks langenute osatähtsus Eestis, %","2013","2013",2.3,,
"144","16.5. Vägivallakuriteo ohvriks langenute osatähtsus Eestis, %","2014","2014",2.3,,
"144","16.5. Vägivallakuriteo ohvriks langenute osatähtsus Eestis, %","2015","2015",2.3,,
"144","16.5. Vägivallakuriteo ohvriks langenute osatähtsus Eestis, %","2016","2016",1.8,,
"144","16.5. Vägivallakuriteo ohvriks langenute osatähtsus Eestis, %","2017","2017",0.9,,
"127","15.1.8. Kaitstavate alade osatähtsus Põlva maakonnas, %","2017","2017",8.2,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2000","2000",285,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2001","2001",279,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2002","2002",269,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2003","2003",264,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2004","2004",252,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2005","2005",237,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2006","2006",241,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2007","2007",222,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2008","2008",211,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2009","2009",188,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2010","2010",181,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2011","2011",174,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2012","2012",170,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2013","2013",160,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2014","2014",160,,
"21","3.6. Suremus kroonilistesse haigustesse 100 000 alla 65-aastase kohta","2015","2015",158,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2003","2003",3912,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2004","2004",4405,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2005","2005",5476,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2006","2006",6595,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2007","2007",7843,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2008","2008",8999,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2009","2009",8282,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2010","2010",7757,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2011","2011",8112,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2012","2012",9672,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2013","2013",10449,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2014","2014",11889,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2015","2015",12422,,
"81","10.1.1.4. Lasteta alla 65-aastaste paari sissetulek leibkonnaliikme kohta, eurot","2016","2016",13188,,
"133","15.1.14. Kaitstavate alade osatähtsus Viljandi maakonnas, %","2017","2017",15.6,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2003","2003",4222,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2004","2004",4421,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2005","2005",5295,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2006","2006",6296,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2007","2007",7829,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2008","2008",9075,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2009","2009",8468,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2010","2010",7961,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2011","2011",8660,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2012","2012",10017,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2013","2013",10068,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2014","2014",10733,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2015","2015",11821,,
"84","10.1.2.2. Ühe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2016","2016",12954,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2000","2000",9.2,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2001","2001",9.8,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2002","2002",10.4,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2003","2003",10.9,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2004","2004",11.6,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2005","2005",12.2,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2006","2006",12.9,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2007","2007",13.8,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2008","2008",13.3,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2009","2009",13.7,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2010","2010",14.3,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2011","2011",14.1,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2012","2012",14.7,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2013","2013",15,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2014","2014",15.4,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2015","2015",15.3,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2016","2016",15.8,,
"61","8.3. Tööjõu tootlikkus tunnis, eurot","2017","2017",16.1,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2000","2000",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2001","2001",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2002","2002",60000,,
